long_prompt,short_prompt,
"A detailed illustration depicting a fantastical scene: a tall woman in white, stunned, stands within an ominous red-lit cave, surrounded by mysterious creatures. The intricate details, deep shadows, and strategic use of light hint at an epic narrative, leaving the viewer captivated by this fantasy world's mysteries.",적색 조명이 있는 동굴 속에서 신비로운 인물을 그릴 미드저니 프롬프트 작성해줘,
"A serene Japanese landscape: A vibrant, red-and-black house with a thatched roof on a snow-clad cliff, surrounded by an orange and pink sky. The static scene, balanced with nature, exudes warmth and comfort, capturing a peaceful winter moment in Japan.",붉은색과 검은색 집이 있는 일본 겨울 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a serene Chinese woman adorned in a vibrant red robe, adorned with intricate gold patterns. Her magnificent headpiece, adorned with a large red gemstone, captivates the eye. Against a rich red backdrop, her regal poise and tranquil beauty are accentuated, creating an elegant and ethereal portrait.",붉은색 의상을 입은 중국 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a Japanese harmony: a vibrant red and black house nestled in a snowy landscape, mirrored in calm waters, with cherry blossoms, a thatched roof, and a cloudy mountain range in the background, creating a serene and peaceful ambiance.",눈 덮인 풍경 속에서 붉고 검은 집이 있는 일본의 평화로운 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a focused seamstress in her cozy atelier, absorbed in creating. The vibrant hues of her yellow dress match the sewing machine's bright yellow body, a unique piece with a blue handle and yellow spool holder. Natural light illuminates the room, warming the palette.",옷을 만들고 있는 여성을 그린 유화 장면을 그릴 미드저니 프롬프트 작성해줘,
"A majestic ram's head emerges from a portal, its powerful horns curving upwards, in a detailed, serene mountain landscape under a starry sky. The archway, adorned with intricate patterns, blends warm and cool tones, inviting a sense of tranquility.","별이 가득한 하늘 아래, 산 속에서 나타나는 웅장한 양의 머리를 그릴 미드저니 프롬프트 작성해줘",
"An ethereal digital illustration featuring a close-up of a young woman with a serene expression, her face illuminated by the warm glow of two candles, casting a soft light upon her mysterious orange eyes and dark flowing hair, which frames her face beautifully. The background is an ominous near-black void, adding depth and focusing attention on her captivating visage.",두 개의 촛불 속에서 신비로운 여성을 그린 디지털 일러스트를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a mountain village, depicting an idyllic, planned settlement. The village is a peaceful haven, with unique wooden and stone houses nestled into the landscape, their thatched roofs blending into the surroundings. The prominent central house, with its round door, stands as a focal point along the winding path. Soft, mysterious light casts over the harmonious scene, shrouding the mountainous background in mist.",산 속 마을의 고요한 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A stunning black and white illustration, featuring a blonde woman in a vibrant red and black ensemble, glass in hand, beaming with joy. The background buzzes with a blurry crowd, hinting at a festive occasion. Splashes of red add a vivid contrast to the monochromatic scene, capturing a joyful moment at a lively celebration.",즐거운 축하 장면에서 빨간색과 검은색 의상을 입은 여성을 그릴 미드저니 프롬프트 작성해줘,
"A serene ethereal scene: Symmetric red rock arches, with fabric-like texture, stand tall. The larger arch on the left, and a smaller mirror on the right, are set against a pink sky, while rugged gray rocks and fog add depth. Capture this calm, natural moment with harmonious balance and an overall stillness.",핑크 하늘과 붉은 바위 아치가 있는 고요한 자연 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of an enchanting fantasy realm. The centerpiece is a grand wooden house, adorned with moss and ivy, with smaller symmetric wooden structures on either side. Mysterious mountainous landscapes shrouded in fog create a distant backdrop. The illustration is signed by the artist, Haid Zhzz, and depicts an immersive,静止静物, inviting the viewer to explore this magical world.",이끼와 덩굴로 장식된 나무 집이 있는 판타지 세계를 그릴 미드저니 프롬프트 작성해줘,
"A bewitching digital portrait: A enigmatic blue-skinned female with cascading white hair, striking pink horns, and a bold sense of fashion. Centrally positioned against a dark pink backdrop, her gaze captures the viewer's attention with mysterious allure. An illustration that celebrates the artist's skill.",하얀 머리와 핑크색 뿔을 가진 신비로운 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed cyberpunk illustration: A futuristic figure in an orange jumpsuit with glowing visored mask stands in a blue-lit room. The room is a maze of pipes and wires, enhancing the dystopian atmosphere. The figure's face is partially hidden, adding an air of mystery, while the bright orange accents and glowing lights create a striking visual impact.",오렌지색 슈트를 입고 비전이 있는 마스크를 쓴 미래적인 인물의 사이버펑크 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed illustration of a whimsical scene: a group of cheerful rabbits, dressed in blue and brown, sprinting together along a winding dirt path, surrounded by lush nature, their energetic movements and expressive poses capturing a sense of playful unity.",파란색과 갈색 옷을 입은 토끼들이 흙길을 달리는 장면을 그리는 프롬프트 작성해줘,
"A majestic, fantasy scene unfolds: a fiery dragon, shrouded in darkness, looms large, while a hooded figure stands defiant, ready for battle. The stage is set for an epic confrontation, with towering mountains, a stormy sky, and a bright red path leading to the dragon's lair. Bring this epic confrontation to life, capturing the drama, intensity, and fantasy of the scene.",불타는 드래곤과 싸우는 인물의 대결 장면을 그리는 프롬프트 작성해줘,
"A captivating anime illustration, featuring a character clad in a sleek black ensemble. Their futuristic helmet, a portal to another realm, reflects a galaxy within. Wires connect this world to the character's own, offering a unique vision of the future, a place where science fiction meets anime.",검은색 옷을 입고 미래적 헬멧을 쓴 캐릭터를 그리는 애니메이션 일러스트를 그리는 프롬프트 작성해줘,
"A detailed 3D render: an otherworldly landscape with a neon-hued sky featuring three distinct planets, a warm sun, and a futuristic portal. The natural and futuristic elements blend; mountains and valleys exhibit geometric patterns, and vibrant colors reflect a surreal scene.",네온 색상의 하늘과 세 개의 행성이 있는 초현실적 풍경을 그리는 3D 렌더링을 그리는 프롬프트 작성해줘,
"A detailed digital illustration of a serene forest sanctuary, featuring an ancient stone gazebo on a lush green island. The tranquil scene is reflected in a pristine pond, with vibrant greenery and delicate butterflies surrounding it. Sunlight filters through the trees, casting an enchanting dappled light, adding to the peaceful atmosphere.",고대 돌 정자가 있는 고요한 숲 속 풍경을 그리는 프롬프트 작성해줘,
