long_prompt,short_prompt,
"Masked Nature God Dionysus, holding Thyrsus pine cone staff, towering Above Hundreds of worshipping naides, Johfra Bosschart, Dionysus, Immersive Cosmic Space background, hyper photorealistic, highly detailed, avant garde, intricate ink illustration, strange gothic oil painting, dark surrealism, artgerm, Wayne Barlowe, ZdzisÅaw BeksiÅski, H R Giger, Luis Royo, Nobuyoshi Araki, Dragan Bibin, Joel Peter Witkin, epic scale epic scale depth of field, Optical Fiber, finely detailed textures, sharp focus, epic composition, detailed shadows, photorealistic, Ultradetailed, highly detailed, micro details,",가면 쓴 자연의 신 디오니소스가 솔방울 지팡이를 들고 숲 요정 무리 위에 우뚝 선 모습 미드저니 프롬프트 작성해줘,
"Romance novel cover, full body, portrait couple, a guy and a girl stand side by side on a noisy street. blond guy in jeans, brunette girl, bob haircut, short skirt, printed tshirt, with lolipop, perfect makeup, ligth, photo realism, highly detail, high resolution, in hd, photographic, intricate details, 8k, f 2.8, natural 13mm, sharp and detailed, ultraquality, ultrarealistic, Photography",시끄러운 거리에서 청바지 차림 금발 남성과 단발머리 브루넷 여성이 나란히 서 있는 전신 로맨스 소설 표지 스타일 초실사 사진 미드저니 프롬프트 작성해줘,
"commercial photography by ian abela, a mysterious eccentric beautiful lady who wears an abstraction of a smooth and linear biomorphic posthuman transparent chrome mask on a digital lavender solid background, minimalistic, expressive eyes, unconventional poses, unusual composition, in the style of human sculptures, in the style of iridescenceopalescence, neoplasticist, liquidcore, eccentric detail placements, in the style of multimedia assemblages, machine aesthetics, realistic detail, antigloss, fill frame, phase one XF IQ4 150MP, phaseone, absolute best image quality, professional postproduction",디지털 라벤더 배경에 매끄러운 크롬 마스크를 쓴 신비롭고 독창적인 미스테리 여성의 이안 아벨라 스타일 커머셜 패션 사진 미드저니 프롬프트 작성해줘,
"create dark horse miniatures style figures of two prisoners standing before the queen, the first is young, bruised on the face, long dark hair, wearing a worn leather jacket, muddy boots  a mercenary, the second one is old, bald, dressed in strangely wide rags, as if after his older sister, hung with numerous medallions, smiling in a strange way like a mad monk, a guard with a torn ear against which he presses a rag, dark horse witcher style figures, sideshow style diorama, black background, hyper realistic, 8k",여왕 앞에 선 상처 입은 젊은 죄수와 광기 어린 미소의 노인 죄수를 다크 호스 미니어처 스타일로 표현한 디오라마 미드저니 프롬프트 작성해줘,
"Art Deco Clock An art deco clock is a clock with a bold and stylish design that reflects the art deco style. The clock typically has a geometric shape, such as a circle or rectangle, and a chrome or brass finish. The clocks face may have a black or white background, and the numerals may be Arabic or Roman. The hands of the clock are often simple and elegant.",크롬 또는 황동 마감의 기하학적 형태를 지닌 아트데코 시계 일러스트 미드저니 프롬프트 작성해줘,
"Create a logo that captures the unique essence of a eurasian hoopoe bird, set against the sleek backdrop of a jet engines fan blade. The eurasian hoopoe, should be the logos main focus. Its head and body should be boldly emphasized, ensuring its unmistakably recognized as a eurasian hoopoe. The fan blade of the jet engine, with its precise and symmetrical design, forms a dynamic, mechanical backdrop, contrasting with the organic form of the hoopoe. The style should be hyperrealistic, merging the detailed artistry of a nature sketch with the meticulous precision of an engineering blueprint. The lighting should be carefully balanced to highlight the natural colors of the hoopoe, particularly its crown, and the metallic sheen of the fan blade. The color scheme should juxtapose the earthy tones of the hoopoe with the cool, metallic hues of the engine. The logo should be rendered in a highresolution 16k image, with a 169 aspect ratio, a 5.1 version, raw style, quality 2, and size 750.",유라시아 후투티와 제트 엔진 팬 블레이드를 결합한 하이퍼리얼리스틱 로고 미드저니 프롬프트 작성해줘,
"very realistic high fashion photography balenciaga, model with a hole in the chest with the heart comming out intrincate, red stain splashing in the chest, heart pain, chest pain, real anathomic heart comming out her chest, heartbreak sadness, nostalgia, lovesickness, unlove, laid on bed, emotional, beautiful, emotive very realistic very fashion, mute pastel colors Rinko Kawauchi and Gregory Crewdson, alasdair mclellan. kodak porta 800",가슴에서 실제 해부학적 심장이 튀어나온 발렌시아가 패션 모델의 감정적 초실사 사진 미드저니 프롬프트 작성해줘,
"modern natural house with a sod roof covered in meadow flowers, taken during the vibrant spring season National Geographic magazine style surround the house with a picturesque landscape full of lush vegetation and blooming flora that evoke a sense of harmony with nature emphasize the captivating beauty of the scene by using natural lighting that enhances the colors and details of the house and its surroundings day ultrarealistic award winning photography high detail",내셔널 지오그래픽 스타일로 봄철 초원 꽃이 만발한 초가지붕 자연 주택 낮 촬영 미드저니 프롬프트 작성해줘,
"masterpiece, best quality, best possible image, ultradetailedsharp focus, A musculr and pretty orc mother in her 20s holding her small daughter in her arms and smiling down at her. The little girl is grinning widely as she pulls on her mothers long dark green hair.Peceful mood, Vector graphic illustration ,8k",딸을 안고 미소 짓는 20대 근육질 오크 엄마의 평화로운 벡터 일러스트 미드저니 프롬프트 작성해줘,
"group of eleven colleagues young adults, males and females of different skin colors but mostly white, hanging out together outdoor after long working day. Chatting happily, eating and drinking alcohol. They are delighted by the lot of several and different food in front of them, which are the main focus of the image and by each others company. Inspired in Leonardo Da Vinci style, HD painting, focus on the table with lot of food and alcoholic drinks.",다빈치풍 HD 그림으로 음식과 술을 즐기는 11명 다문화 동료들의 야외 모임 미드저니 프롬프트 작성해줘,
"Create a portrait of Lin Daiyu in a modern context that reflects the timeless beauty and traditional Chinese features that were so striking in the 87 version of the TV series. She has fair skin, delicate features, and long hair that frames her face in soft waves. Her expressive eyes convey a deep sense of sadness and longing, reflecting her melancholic and sensitive personality. She has a graceful and elegant presence, with a poise and dignity that command respect and admiration. Her fashion sense is understated and classic, with a preference for simple yet beautiful designs that highlight her natural beauty. In your artwork, please use your imagination to present her in a modern setting that still captures the essence of her timeless beauty and traditional Chinese grace. Ensure that the image is of high quality, with clear details, vivid colors, and appropriate lighting and shading to create a realistic and lifelike portrait that captures the essence of Lin Daiyu.",전통적 아름다움을 지닌 린다이위를 현대적으로 재해석한 고품질 초상화 미드저니 프롬프트 작성해줘,
"Death Trooper standing in front of breathtaking art deco solarpunk city, it is raining heavily and there are some rain clouds. Tie Fighters and star destroyers, shooting lasers, blowing up in the distance, rule of thirds, Show mass transit and lush environment in the style of a bright and colorfull Ralph McQuarrie",비 내리는 솔라펑크 아트데코 도시 앞에 선 데스 트루퍼 미드저니 프롬프트 작성해줘,
"The villains costume is a bizarre fusion of timewarped materials and eerie organic components. The suit appears to be a living organism, constantly shifting and pulsating, with colors that transition from deep purples to sickly greens. Protruding from the suit are twisted, clock handlike appendages that move erratically, creating an unsettling effect. The villains head is encased in a transparent helmet filled with a swirling, viscous liquid that contains various floating clock parts, creating a disorienting effect for anyone who dares to look directly at it. The visor, composed of shattered timepiece lenses, emits an unnerving, strobing light show that disorients opponents. A tattered, semitranslucent cape trails behind the villain, appearing to be made of ethereal, liquid time itself. The capes edges constantly flicker in and out of existence, as if being erased and redrawn by time. This bizarre and unique costume exudes an air of shock and unease, leaving all who encounter this twisted time manipulator both terrified and captivated. anime manga art style",애니메이션 스타일로 그린 시간 왜곡 악당의 기괴한 코스튬 일러스트 미드저니 프롬프트 작성해줘,
